"Time( 07)","Access point","SSID","Client","Category","Event type","Details"
"Dec 16 08:03:15","KhuB_B004","UTH","06606305-3921-4cff-93f1-5e7a2b71edf4","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:15","KhuB_B210","","hieenf","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.233.227.230, Source Port: 48382, Destination IP: 163.70.159.42"""
"Dec 16 08:03:15","KhuD_D104","UTH","be:df:3c:b8:d3:16","802.11","802.11 disassociation","""client was deauthenticated"""
"Dec 16 08:03:14","KhuB_B210","","LAPTOP-TH96IHNG","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.48.218.17, Source Port: 60167, Destination IP: 23.45.207.198"""
"Dec 16 08:03:14","KhuC_C205","","MACs-MacBook-Pro-2","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.38.68.250, Source Port: 50853, Destination IP: 23.45.207.198"""
"Dec 16 08:03:14","KhuB_B309","UTH","6e:00:ec:7d:88:5f","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:14","KhuB_B210","","POCO-F5","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.188.239.9, Source Port: 40674, Destination IP: 163.70.159.42"""
"Dec 16 08:03:14","KhuC_C209","UTH","ThanhT-m","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: 28:D0:43:D3:93:17"""
"Dec 16 08:03:14","KhuC_C209","UTH","ThanhT-m","802.11","802.11 association","""channel: 100, rssi: 20, band: 5"""
"Dec 16 08:03:14","KhuC_C205","UTH","44a3a46d-0f8c-4b97-b411-9343f55d3a3c","802.11","802.11 disassociation","""client has left AP"""
"Dec 16 08:03:14","KhuB_B210","","POCO-F5","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.188.239.9, Source Port: 41691, Destination IP: 163.70.159.42"""
"Dec 16 08:03:14","KhuC_C205","","44a3a46d-0f8c-4b97-b411-9343f55d3a3c","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.67.233.44, Source Port: 58719, Destination IP: 163.70.159.13"""
"Dec 16 08:03:14","KhuC_C205","","44a3a46d-0f8c-4b97-b411-9343f55d3a3c","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.67.233.44, Source Port: 60498, Destination IP: 163.70.159.35"""
"Dec 16 08:03:14","KhuC_C209","UTH","ThanhT-m","802.11","802.11 disassociation","""client has left AP"""
"Dec 16 08:03:14","KhuB_B304","","9e:09:f7:21:a8:42","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.128.138.46, Source Port: 53839, Destination IP: 17.248.224.27"""
"Dec 16 08:03:13","KhuA_L1_HoiTruong2","","52:db:40:f0:5f:04","Events dropped","Events dropped","""287 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:13","KhuB_B210","","hieenf","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.233.227.230, Source Port: 48380, Destination IP: 163.70.159.42"""
"Dec 16 08:03:13","KhuC_C106","","Android","Events dropped","Events dropped","""104 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:13","KhuB_B104","UTH","06606305-3921-4cff-93f1-5e7a2b71edf4","802.11","802.11 association","""channel: 64, rssi: 30, band: 5"""
"Dec 16 08:03:13","KhuB_B104","UTH","06606305-3921-4cff-93f1-5e7a2b71edf4","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: 0A:E3:7E:B4:79:29"""
"Dec 16 08:03:13","KhuF_F202","","Android_UPVCFHFU","Events dropped","Events dropped","""74 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:13","KhuF_F202","","V2110","Events dropped","Events dropped","""109 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:13","KhuA_L1_Server","","Android_RT3SOFTP","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.203.65.123, Source Port: 38030, Destination IP: 216.239.36.223"""
"Dec 16 08:03:13","KhuA_L1_HoiTruong1","UTH","fa:91:3f:b5:35:56","802.1X","802.1X authentication","""radio: 2, vap: 3, client_mac: FA:91:3F:B5:35:56"""
"Dec 16 08:03:13","KhuA_L1_Server","","Android_RT3SOFTP","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.203.65.123, Source Port: 38032, Destination IP: 216.239.36.223"""
"Dec 16 08:03:13","KhuA_L1_HoiTruong1","UTH","fa:91:3f:b5:35:56","802.11","802.11 association","""channel: 100, rssi: 37, band: 5"""
"Dec 16 08:03:13","KhuD_D503","","Android_C2QUEQ7P","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.220.213.81, Source Port: 55252, Destination IP: 57.144.160.144"""
"Dec 16 08:03:13","KhuB_B210","","hieenf","Events dropped","Events dropped","""65 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:12","KhuB_B211","UTH","a6:06:1f:a7:6f:70","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:12","KhuC_C205","","MACs-MacBook-Pro-2","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.38.68.250, Source Port: 50855, Destination IP: 163.70.159.7"""
"Dec 16 08:03:12","KhuA_L1_HoiTruong1","","ea86c448-3510-4845-9032-31eabc75ad38","Events dropped","Events dropped","""9 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:12","KhuC_C205","","POCO-F5","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.228.111.50, Source Port: 46034, Destination IP: 163.70.159.13"""
"Dec 16 08:03:12","KhuC_C205","","Android-5","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.21.204.5, Source Port: 50730, Destination IP: 163.70.159.42"""
"Dec 16 08:03:12","KhuC_C009","","Android_ec47747680a2497e90ce0a6922a49989","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.30.201.224, Source Port: 40796, Destination IP: 163.70.159.42"""
"Dec 16 08:03:12","KhuF_F301","","76:95:75:d9:2d:32","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.73.163.69, Source Port: 51930, Destination IP: 17.248.224.68"""
"Dec 16 08:03:12","KhuF_F301","","76:95:75:d9:2d:32","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.73.163.69, Source Port: 51929, Destination IP: 17.248.224.13"""
"Dec 16 08:03:12","KhuC_C205","","Android-5","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.21.204.5, Source Port: 42337, Destination IP: 163.70.159.42"""
"Dec 16 08:03:12","KhuE_E103","UTH","b6:75:3c:7d:84:61","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:12","KhuF_F301","","Admin-PC","Events dropped","Events dropped","""50 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:12","KhuC_C205","","MACs-MacBook-Pro-2","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.38.68.250, Source Port: 50854, Destination IP: 23.45.207.198"""
"Dec 16 08:03:12","KhuC_C009","","1050b2c6-1e4d-43a6-b92e-ebad95e513e6","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.37.86.240, Source Port: 62447, Destination IP: 17.248.224.65"""
"Dec 16 08:03:12","KhuC_C009","","Android_ec47747680a2497e90ce0a6922a49989","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.30.201.224, Source Port: 40794, Destination IP: 163.70.159.42"""
"Dec 16 08:03:12","KhuD_D401","UTH","c03c8482-73b9-40b0-a830-bb51182effbd","802.11","802.11 disassociation","""client has left AP"""
"Dec 16 08:03:12","KhuB_B004","","2039bedb-f605-4996-b6dc-ee4025e42a6f","Events dropped","Events dropped","""122 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:12","KhuB_B004","","b61c422a-c9ae-4d71-ac78-b240dfc657e5","Events dropped","Events dropped","""241 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:12","KhuA_L1_Server","","6e:56:13:9e:6b:ef","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.242.101.58, Source Port: 52472, Destination IP: 163.70.159.7"""
"Dec 16 08:03:12","KhuB_B304","","9e:09:f7:21:a8:42","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.128.138.46, Source Port: 53838, Destination IP: 17.248.224.41"""
"Dec 16 08:03:12","KhuC_C009","","Android_ec47747680a2497e90ce0a6922a49989","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.30.201.224, Source Port: 51312, Destination IP: 163.70.159.42"""
"Dec 16 08:03:11","KhuC_C201","","Android","Events dropped","Events dropped","""56 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:11","KhuA_L1_Server","","6e:56:13:9e:6b:ef","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.242.101.58, Source Port: 43575, Destination IP: 163.70.159.7"""
"Dec 16 08:03:11","KhuF_F201","UTH","61a5ff55-e983-4087-9e4e-f91935a9e335","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:11","KhuC_C103","","Nguoi-dung-an-danh","Events dropped","Events dropped","""2802 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:11","KhuC_C103","","44d9e6a2-87fc-4a66-94ed-3ce94ccad8eb","Events dropped","Events dropped","""30291 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:11","KhuA_L1_Server","","6e:56:13:9e:6b:ef","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.242.101.58, Source Port: 48458, Destination IP: 163.70.159.42"""
"Dec 16 08:03:11","KhuB_B010","UTH","c6:3a:22:31:2a:1e","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: C6:3A:22:31:2A:1E"""
"Dec 16 08:03:11","KhuB_B010","UTH","c6:3a:22:31:2a:1e","802.11","802.11 association","""channel: 64, rssi: 35, band: 5"""
"Dec 16 08:03:11","KhuA_L1_Server","","Android_NPUA8RDL","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.87.204.176, Source Port: 42716, Destination IP: 216.239.32.223"""
"Dec 16 08:03:11","KhuC_C205","UTH","POCO-F5","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: 7E:88:EB:10:E5:86"""
"Dec 16 08:03:11","KhuC_C205","UTH","POCO-F5","802.11","802.11 association","""channel: 100, rssi: 32, band: 5"""
"Dec 16 08:03:11","KhuC_C202","","5153671c-321c-4bca-b16c-02fb6b647698","Events dropped","Events dropped","""121 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:11","KhuC_C202","","b6:7e:34:c6:60:df","Events dropped","Events dropped","""252 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:11","KhuC_C208","UTH","16:67:02:0a:1a:30","802.11","802.11 association","""channel: 60, rssi: 17, band: 5"""
"Dec 16 08:03:11","KhuC_C208","UTH","16:67:02:0a:1a:30","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: 16:67:02:0A:1A:30"""
"Dec 16 08:03:11","KhuB_B211","","e6:12:ae:c7:21:d5","Events dropped","Events dropped","""316 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:11","KhuB_B211","","ce:70:9a:b5:c6:07","Events dropped","Events dropped","""212 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:11","KhuE_E102","","5e:cf:cd:b6:d3:1b","Events dropped","Events dropped","""246 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:11","KhuB_B304","","PC8456_VOBINH","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.239.46.90, Source Port: 59667, Destination IP: 57.150.129.65"""
"Dec 16 08:03:10","KhuB_B304","","9e:09:f7:21:a8:42","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.128.138.46, Source Port: 53790, Destination IP: 17.248.224.66"""
"Dec 16 08:03:10","KhuB_B304","","M2011K2G","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.170.228.104, Source Port: 42292, Destination IP: 163.70.159.42"""
"Dec 16 08:03:10","KhuC_C104","","Redmi-Note-11S","Events dropped","Events dropped","""125 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:10","KhuF_F202","UTH","68bd5e58-665c-4286-97e3-10a7939d8351","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:10","KhuC_C205","","","Events dropped","Events dropped","""419 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:10","KhuC_C205","","MACs-MacBook-Pro-2","Events dropped","Events dropped","""42 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:10","KhuB_ThuVienCS1","","A12","Events dropped","Events dropped","""87 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:10","KhuD_D402","UTH","c03c8482-73b9-40b0-a830-bb51182effbd","802.1X","802.1X authentication","""radio: 0, vap: 3, client_mac: 52:C7:2F:5C:D1:B0"""
"Dec 16 08:03:10","KhuD_D402","UTH","c03c8482-73b9-40b0-a830-bb51182effbd","802.11","802.11 association","""channel: 11, rssi: 35, band: 2"""
"Dec 16 08:03:10","KhuB_B105","","Tao-la-bo-may-ay","Events dropped","Events dropped","""94 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:10","KhuB_B308","UTH","LAPTOP-G1L1ALBT","802.11","802.11 disassociation","""client was deauthenticated"""
"Dec 16 08:03:10","KhuF_F102","","Realme-10-Pro-5G","Events dropped","Events dropped","""135 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:10","KhuF_F102","","1a:af:c7:a6:1d:d3","Events dropped","Events dropped","""63 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:10","KhuC_C206","","Redmi-Note-13","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.30.50.114, Source Port: 42558, Destination IP: 163.70.159.42"""
"Dec 16 08:03:10","KhuB_B305","","hsmh","Events dropped","Events dropped","""141 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:10","KhuB_B305","","a5f69ece-39cf-4dcf-b06c-92af4f89e180","Events dropped","Events dropped","""53 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:10","KhuA_L2_A215","","4a:d5:3c:e4:cb:7b","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.228.176.34, Source Port: 64128, Destination IP: 17.248.224.69"""
"Dec 16 08:03:10","KhuA_L2_A215","","4a:d5:3c:e4:cb:7b","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.228.176.34, Source Port: 64127, Destination IP: 17.248.224.65"""
"Dec 16 08:03:10","KhuA_L2_A215","","4a:d5:3c:e4:cb:7b","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.228.176.34, Source Port: 64126, Destination IP: 17.248.224.13"""
"Dec 16 08:03:10","KhuC_C009","UTH","b87390d1-85e4-4790-bd3d-e943421314a1","802.11","802.11 disassociation","""unspecified reason"""
"Dec 16 08:03:10","KhuA_L2_A215","UTH","4a:d5:3c:e4:cb:7b","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: 4A:D5:3C:E4:CB:7B"""
"Dec 16 08:03:10","KhuA_L2_A215","UTH","4a:d5:3c:e4:cb:7b","802.11","802.11 association","""channel: 56, rssi: 14, band: 5"""
"Dec 16 08:03:10","KhuB_B207","","d0b1d735-4ae5-4aeb-81d6-316c656e2c7e","Events dropped","Events dropped","""178 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:10","KhuA_L2_A215","UTH","Trans-MacBook-Pro-3","802.11","802.11 disassociation","""client has left AP"""
"Dec 16 08:03:10","KhuB_B304","","9e:09:f7:21:a8:42","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.128.138.46, Source Port: 53837, Destination IP: 17.248.224.27"""
"Dec 16 08:03:10","KhuB_B304","","9e:09:f7:21:a8:42","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.128.138.46, Source Port: 53836, Destination IP: 17.248.224.41"""
"Dec 16 08:03:10","KhuB_B304","","9e:09:f7:21:a8:42","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.128.138.46, Source Port: 53835, Destination IP: 17.248.224.13"""
"Dec 16 08:03:10","KhuB_B304","","9e:09:f7:21:a8:42","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.128.138.46, Source Port: 53834, Destination IP: 17.248.224.67"""
"Dec 16 08:03:10","KhuC_C008","","aea0abf5-48f4-4864-9de0-aec9478812d5","Events dropped","Events dropped","""73 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:10","KhuC_C008","","OPPO-A38","Events dropped","Events dropped","""77 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:10","KhuC_C008","","Redmi-Note-12-Pro","Events dropped","Events dropped","""147 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:10","KhuB_B304","","9e:09:f7:21:a8:42","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.128.138.46, Source Port: 53833, Destination IP: 17.248.224.66"""
"Dec 16 08:03:10","KhuA_Phai1","UTH","ca:95:bc:d5:a3:2a","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: CA:95:BC:D5:A3:2A"""
"Dec 16 08:03:10","KhuA_Phai1","UTH","ca:95:bc:d5:a3:2a","802.11","802.11 association","""channel: 108, rssi: 16, band: 5"""
"Dec 16 08:03:10","KhuB_B304","","9e:09:f7:21:a8:42","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.128.138.46, Source Port: 53832, Destination IP: 17.248.224.69"""
"Dec 16 08:03:10","KhuB_B010","UTH","OPPO-Reno11-F-5G","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: 4E:11:75:FF:46:59"""
"Dec 16 08:03:10","KhuB_B010","UTH","OPPO-Reno11-F-5G","802.11","802.11 association","""channel: 64, rssi: 12, band: 5"""
"Dec 16 08:03:09","KhuA_L2_A215","UTH","4a:d5:3c:e4:cb:7b","802.11","802.11 disassociation","""client has left AP"""
"Dec 16 08:03:09","KhuA_L1_A111_PHop","UTH","Samsung","802.11","802.11 association","""channel: 11, rssi: 20, band: 2"""
"Dec 16 08:03:09","KhuC_C206","","Android","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.91.119.158, Source Port: 47644, Destination IP: 163.70.159.5"""
"Dec 16 08:03:09","KhuC_C101","","Android","Events dropped","Events dropped","""136 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:09","KhuD_D503","","Android_C2QUEQ7P","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.220.213.81, Source Port: 34658, Destination IP: 163.70.159.42"""
"Dec 16 08:03:09","KhuC_C004","","e2:d4:31:89:cd:e3","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.208.227.222, Source Port: 61349, Destination IP: 17.248.224.41"""
"Dec 16 08:03:09","KhuD_D503","","Android_C2QUEQ7P","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.220.213.81, Source Port: 57456, Destination IP: 163.70.159.42"""
"Dec 16 08:03:09","KhuE_E104","UTH","Android_1b4abc8820c74e77b956d94372d291d0","802.11","802.11 association","""channel: 100, rssi: 13, band: 5"""
"Dec 16 08:03:09","KhuE_E104","UTH","Android_1b4abc8820c74e77b956d94372d291d0","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: 4E:0E:97:25:32:D3"""
"Dec 16 08:03:09","KhuC_C004","","Android_NN6DCU0G","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.197.60.129, Source Port: 36080, Destination IP: 163.70.159.42"""
"Dec 16 08:03:09","KhuE_E101","UTH","Redmi-Note-13","802.11","802.11 disassociation","""previous authentication expired"""
"Dec 16 08:03:09","KhuC_C208","","72:16:7a:68:17:d7","Events dropped","Events dropped","""33 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:09","KhuC_C203","UTH","95932f1f-d72e-49c0-995e-ed0e929c7308","802.1X","802.1X authentication","""radio: 0, vap: 3, client_mac: 4E:F1:6B:AB:95:60"""
"Dec 16 08:03:09","KhuC_C203","UTH","95932f1f-d72e-49c0-995e-ed0e929c7308","802.11","802.11 association","""channel: 11, rssi: 27, band: 2"""
"Dec 16 08:03:09","KhuB_B304","","","Events dropped","Events dropped","""83 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:09","KhuB_B306","","7a365b40-1ae4-478e-acbc-84937fec0c78","Events dropped","Events dropped","""209 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:09","KhuD_D503","UTH","Redmi-Note-13-Pro-5G","802.11","802.11 disassociation","""client was deauthenticated"""
"Dec 16 08:03:09","KhuB_B010","","Darahs-Mac","Events dropped","Events dropped","""56 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:09","KhuB_B103","","7621ac7b-ef8e-4154-962a-66e4c7acca06","Events dropped","Events dropped","""51 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:09","KhuB_B103","","cb43d887-42ab-4a65-8151-ef4e9137f9c6","Events dropped","Events dropped","""28 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:08","KhuA_L2_A215","UTH for Staff","MacBook-Air","WPA","WPA authentication",""""""
"Dec 16 08:03:08","KhuA_L2_A215","UTH for Staff","MacBook-Air","802.11","802.11 association","""channel: 56, rssi: 34, band: 5"""
"Dec 16 08:03:08","KhuB_B002","","0cdfa8c2-0e40-49a3-9114-3b7a73d2ff3a","Events dropped","Events dropped","""96 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:08","KhuC_C206","","d6:f7:e0:08:b0:7f","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.211.11.23, Source Port: 60894, Destination IP: 17.57.155.39"""
"Dec 16 08:03:08","KhuC_C004","UTH","3a:04:8f:0b:44:b8","802.11","802.11 disassociation","""client was deauthenticated"""
"Dec 16 08:03:08","KhuD_D401","","da:2e:e2:90:0a:ff","Events dropped","Events dropped","""27 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:08","KhuC_C004","","3a:04:8f:0b:44:b8","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.235.234.193, Source Port: 63476, Destination IP: 17.248.216.3"""
"Dec 16 08:03:08","KhuB_B104","UTH","Galaxy-A12","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:08","KhuA_Trai1","UTH","Redmi-Note-12","802.11","802.11 disassociation","""previous authentication expired"""
"Dec 16 08:03:08","KhuB_B308","","V2029","Events dropped","Events dropped","""604 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:08","KhuF_F102","UTH","f7d44edc-6f92-4746-8fa7-310f26827805","802.11","802.11 association","""channel: 112, rssi: 33, band: 5"""
"Dec 16 08:03:08","KhuA_L1_Server","","6e:56:13:9e:6b:ef","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.242.101.58, Source Port: 48456, Destination IP: 163.70.159.42"""
"Dec 16 08:03:08","KhuF_F102","UTH","f7d44edc-6f92-4746-8fa7-310f26827805","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: FE:56:E1:16:FA:9F"""
"Dec 16 08:03:08","KhuC_C203","","Android_XN1LWFX8","Events dropped","Events dropped","""81 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:08","KhuC_C203","","Android-4","Events dropped","Events dropped","""589 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:08","KhuB_B108","","42:db:79:27:b9:e2","Events dropped","Events dropped","""57 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:08","KhuB_B108","","realme-7","Events dropped","Events dropped","""161 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:08","KhuA_L1_Server","","Android_RT3SOFTP","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.203.65.123, Source Port: 38028, Destination IP: 216.239.36.223"""
"Dec 16 08:03:08","KhuF_F502","","1e:85:04:ba:60:e1","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.35.219.160, Source Port: 50265, Destination IP: 57.144.160.141"""
"Dec 16 08:03:08","KhuF_F502","","1e:85:04:ba:60:e1","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.35.219.160, Source Port: 50264, Destination IP: 163.70.159.7"""
"Dec 16 08:03:08","KhuF_F102","UTH","f7d44edc-6f92-4746-8fa7-310f26827805","802.11","802.11 disassociation","""client has left AP"""
"Dec 16 08:03:08","KhuF_F502","","1e:85:04:ba:60:e1","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.35.219.160, Source Port: 49806, Destination IP: 163.70.159.7"""
"Dec 16 08:03:08","KhuB_B303","","Android_ADQCAPLV","Events dropped","Events dropped","""1206 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:07","KhuF_F502","","1e:85:04:ba:60:e1","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.35.219.160, Source Port: 63049, Destination IP: 57.144.160.141"""
"Dec 16 08:03:07","KhuF_F301","","My","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.84.5.75, Source Port: 49378, Destination IP: 104.192.108.141"""
"Dec 16 08:03:07","KhuB_B103","UTH","06606305-3921-4cff-93f1-5e7a2b71edf4","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: 0A:E3:7E:B4:79:29"""
